Country,Commodity,Year,Variable,Value,Region
Spain,oats,2024,Yield,2.1890652286553185,Southern Europe
Spain,soy,2015,Yield,3.113636363636364,Southern Europe
Spain,soy,2016,Yield,2.87,Southern Europe
Spain,soy,2017,Yield,2.72189349112426,Southern Europe
Spain,soy,2018,Yield,2.871621621621621,Southern Europe
Spain,soy,2019,Yield,3.21656050955414,Southern Europe
Spain,soy,2020,Yield,3.117241379310345,Southern Europe
Spain,soy,2021,Yield,2.968152866242038,Southern Europe
Spain,soy,2022,Yield,2.789473684210526,Southern Europe
Spain,soy,2023,Yield,3.004166666666667,Southern Europe
Spain,soy,2024,Yield,3.234042553191489,Southern Europe
Spain,sunflower,2015,Yield,1.0410773499357109,Southern Europe
Spain,sunflower,2016,Yield,1.0759541293352095,Southern Europe
Spain,sunflower,2017,Yield,1.161613513103239,Southern Europe
Spain,sunflower,2018,Yield,1.3747685453072562,Southern Europe
Spain,sunflower,2019,Yield,1.1026262165666814,Southern Europe
Spain,sunflower,2020,Yield,1.3584955003461274,Southern Europe
Spain,sunflower,2021,Yield,1.2041320742759365,Southern Europe
Spain,sunflower,2022,Yield,0.9356314234546638,Southern Europe
Spain,sunflower,2023,Yield,1.1227449365622668,Southern Europe
Spain,sunflower,2024,Yield,1.2301101591187271,Southern Europe
Spain,wine,2015,Yield,38.822709179969465,Southern Europe
Spain,wine,2016,Yield,41.21915846650561,Southern Europe
Spain,wine,2017,Yield,33.7759412597149,Southern Europe
Spain,wine,2018,Yield,46.81670286303965,Southern Europe
Spain,wine,2019,Yield,35.33506792593037,Southern Europe
Spain,wine,2020,Yield,43.1096571998144,Southern Europe
Spain,wine,2021,Yield,37.3362962208104,Southern Europe
Spain,wine,2022,Yield,38.15489259129532,Southern Europe
Spain,wine,2023,Yield,30.52000061846281,Southern Europe
Sweden,apples,2015,Yield,19.06015037593985,Northern Europe
Sweden,apples,2016,Yield,17.415584415584416,Northern Europe
Sweden,apples,2017,Yield,15.807142857142855,Northern Europe
Sweden,apples,2018,Yield,21.70921985815603,Northern Europe
Sweden,apples,2019,Yield,14.611842105263158,Northern Europe
Sweden,apples,2020,Yield,20.38888888888889,Northern Europe
Sweden,apples,2021,Yield,22.075342465753423,Northern Europe
Sweden,apples,2022,Yield,21.751724137931035,Northern Europe
Sweden,apples,2023,Yield,22.186206896551727,Northern Europe
Sweden,barley,2015,Yield,5.245114951541574,Northern Europe
Sweden,barley,2016,Yield,4.822212467076383,Northern Europe
Sweden,barley,2017,Yield,5.2871184687015,Northern Europe
Sweden,barley,2018,Yield,3.033175355450237,Northern Europe
Sweden,barley,2019,Yield,5.300589525637509,Northern Europe
Sweden,barley,2020,Yield,5.171530103191416,Northern Europe
Sweden,barley,2021,Yield,3.92014787430684,Northern Europe
Sweden,barley,2022,Yield,5.493085880640465,Northern Europe
Sweden,barley,2023,Yield,3.304044961608485,Northern Europe
Sweden,barley,2024,Yield,4.61856508625072,Northern Europe
Sweden,oats,2015,Yield,4.613430801635486,Northern Europe
Sweden,oats,2016,Yield,4.450790354217145,Northern Europe
Sweden,oats,2017,Yield,4.49196440430336,Northern Europe
Sweden,oats,2018,Yield,2.5730869965314644,Northern Europe
Sweden,oats,2019,Yield,4.755898816693829,Northern Europe
Sweden,oats,2020,Yield,4.534022007635302,Northern Europe
Sweden,oats,2021,Yield,3.305547226386807,Northern Europe
Sweden,oats,2022,Yield,4.778876170655567,Northern Europe
Sweden,oats,2023,Yield,2.954086052555587,Northern Europe
Sweden,oats,2024,Yield,4.211938696404078,Northern Europe
Sweden,soy,2015,Yield,,Northern Europe
Sweden,soy,2016,Yield,,Northern Europe
Sweden,soy,2017,Yield,,Northern Europe
Sweden,soy,2018,Yield,,Northern Europe
Sweden,soy,2019,Yield,,Northern Europe
Sweden,soy,2020,Yield,,Northern Europe
Sweden,soy,2021,Yield,,Northern Europe
Sweden,soy,2022,Yield,,Northern Europe
Sweden,soy,2023,Yield,,Northern Europe
Sweden,soy,2024,Yield,,Northern Europe
Sweden,sunflower,2015,Yield,,Northern Europe
Sweden,sunflower,2016,Yield,,Northern Europe
Sweden,sunflower,2017,Yield,,Northern Europe
Sweden,sunflower,2018,Yield,,Northern Europe
Sweden,sunflower,2019,Yield,,Northern Europe
Sweden,sunflower,2020,Yield,,Northern Europe
Sweden,sunflower,2021,Yield,,Northern Europe
Sweden,sunflower,2022,Yield,,Northern Europe
Sweden,sunflower,2023,Yield,,Northern Europe
Sweden,sunflower,2024,Yield,,Northern Europe
Sweden,wine,2015,Yield,,Northern Europe
Sweden,wine,2016,Yield,,Northern Europe
Sweden,wine,2017,Yield,,Northern Europe
Sweden,wine,2018,Yield,,Northern Europe
Sweden,wine,2019,Yield,,Northern Europe
Sweden,wine,2020,Yield,,Northern Europe
Sweden,wine,2021,Yield,,Northern Europe
Sweden,wine,2022,Yield,,Northern Europe
Belgium,,2024,GDP pP,52.40000000000001,Western Europe
Bulgaria,,2024,GDP pP,15.8,South Eastern Europe
Czech Republic,,2024,GDP pP,29.2,Central Europe
Denmark,,2024,GDP pP,65.4,Northern Europe
Germany,,2024,GDP pP,50.8,Central Europe
Estonia,,2024,GDP pP,29.1,Northern Europe
Ireland,,2024,GDP pP,97.2,Western Europe
Greece,,2024,GDP pP,22.7,Southern Europe
Spain,,2024,GDP pP,32.5,Southern Europe
France,,2024,GDP pP,42.6,Western Europe
Croatia,,2024,GDP pP,21.8,South Eastern Europe
Italy,,2024,GDP pP,36.9,Southern Europe
Cyprus,,2024,GDP pP,35.8,Southern Europe
Latvia,,2024,GDP pP,21.5,Northern Europe
Lithuania,,2024,GDP pP,27.1,Northern Europe
Luxembourg,,2024,GDP pP,122.9,Western Europe
Hungary,,2024,GDP pP,21.5,Central Europe
Malta,,2024,GDP pP,38.8,Southern Europe
Netherlands,,2024,GDP pP,62.9,Western Europe
Austria,,2024,GDP pP,53.5,Central Europe
Poland,,2024,GDP pP,22.5,Central Europe
Portugal,,2024,GDP pP,26.4,Southern Europe
Romania,,2024,GDP pP,18.7,South Eastern Europe
Slovenia,,2024,GDP pP,31.4,Central Europe
Slovakia,,2024,GDP pP,24.0,Central Europe
Finland,,2024,GDP pP,49.2,Northern Europe
Sweden,,2024,GDP pP,52.7,Northern Europe
Belgium,,2024,GDP,619.2,Western Europe
Bulgaria,,2024,GDP,101.6,South Eastern Europe
Czech Republic,,2024,GDP,318.6,Central Europe
Denmark,,2024,GDP,391.0,Northern Europe
Germany,,2024,GDP,4304.2,Central Europe
Estonia,,2024,GDP,39.8,Northern Europe
Ireland,,2024,GDP,523.9,Western Europe
Greece,,2024,GDP,238.0,Southern Europe
Spain,,2024,GDP,1589.8,Southern Europe
France,,2024,GDP,2917.9,Western Europe
Croatia,,2024,GDP,86.2,South Eastern Europe
Italy,,2024,GDP,2176.6,Southern Europe
Cyprus,,2024,GDP,33.6,Southern Europe
Latvia,,2024,GDP,40.0,Northern Europe
Lithuania,,2024,GDP,78.10000000000001,Northern Europe
Luxembourg,,2024,GDP,83.4,Western Europe
Hungary,,2024,GDP,205.6,Central Europe
Malta,,2024,GDP,22.2,Southern Europe
Netherlands,,2024,GDP,1130.8,Western Europe
Austria,,2024,GDP,490.2,Central Europe
Poland,,2024,GDP,845.1,Central Europe
Portugal,,2024,GDP,282.2,Southern Europe
Romania,,2024,GDP,356.7,South Eastern Europe
Slovenia,,2024,GDP,66.8,Central Europe
Slovakia,,2024,GDP,131.3,Central Europe
Finland,,2024,GDP,276.4,Northern Europe
Sweden,,2024,GDP,558.4,Northern Europe
Belgium,,2024,FCE,317.2,Western Europe
Bulgaria,,2024,FCE,59.9,South Eastern Europe
Czech Republic,,2024,FCE,150.0,Central Europe
Denmark,,2024,FCE,178.6,Northern Europe
Germany,,2024,FCE,2278.3,Central Europe
Estonia,,2024,FCE,21.0,Northern Europe
Ireland,,2024,FCE,152.5,Western Europe
Greece,,2024,FCE,161.6,Southern Europe
Spain,,2024,FCE,875.8000000000002,Southern Europe
France,,2024,FCE,1598.6,Western Europe
Croatia,,2024,FCE,48.40000000000001,South Eastern Europe
Italy,,2024,FCE,1248.7,Southern Europe
Cyprus,,2024,FCE,19.7,Southern Europe
Latvia,,2024,FCE,23.4,Northern Europe
Lithuania,,2024,FCE,43.8,Northern Europe
Luxembourg,,2024,FCE,26.6,Western Europe
Hungary,,2024,FCE,102.3,Central Europe
Malta,,2024,FCE,10.2,Southern Europe
Netherlands,,2024,FCE,488.2,Western Europe
Austria,,2024,FCE,254.4,Central Europe
Poland,,2024,FCE,491.1,Central Europe
Portugal,,2024,FCE,173.9,Southern Europe
Romania,,2024,FCE,220.8,South Eastern Europe
Slovenia,,2024,FCE,34.5,Central Europe
Slovakia,,2024,FCE,75.60000000000001,Central Europe
Finland,,2024,FCE,143.1,Northern Europe
Sweden,,2024,FCE,250.0,Northern Europe
Belgium,,2024,salary earners,4219.0,Western Europe
Bulgaria,,2024,salary earners,2655.2,South Eastern Europe
Czech Republic,,2024,salary earners,4635.6,Central Europe
Denmark,,2024,salary earners,3054.100000000001,Northern Europe
Germany,,2024,salary earners,42344.3,Central Europe
Estonia,,2024,salary earners,604.8000000000002,Northern Europe
Ireland,,2024,salary earners,2375.3,Western Europe
Greece,,2024,salary earners,3749.5,Southern Europe
Spain,,2024,salary earners,18717.9,Southern Europe
France,,2024,salary earners,27223.2,Western Europe
Croatia,,2024,salary earners,1536.8,South Eastern Europe
Italy,,2024,salary earners,20311.6,Southern Europe
Cyprus,,2024,salary earners,447.2,Southern Europe
Latvia,,2024,salary earners,780.1,Northern Europe
Lithuania,,2024,salary earners,1327.8,Northern Europe
Luxembourg,,2024,salary earners,486.7,Western Europe
Hungary,,2024,salary earners,4386.0,Central Europe
Malta,,2024,salary earners,275.4,Southern Europe
Netherlands,,2024,salary earners,8502.7,Western Europe
Austria,,2024,salary earners,4175.8,Central Europe
Poland,,2024,salary earners,13995.0,Central Europe
Portugal,,2024,salary earners,4507.5,Southern Europe
Romania,,2024,salary earners,6744.1,South Eastern Europe
Slovenia,,2024,salary earners,883.2,Central Europe
Slovakia,,2024,salary earners,2090.9,Central Europe
Finland,,2024,salary earners,2480.7,Northern Europe
Sweden,,2024,salary earners,5152.900000000001,Northern Europe
Belgium,,2023,GDP pP,50.7,Western Europe
Bulgaria,,2023,GDP pP,14.7,South Eastern Europe
Czech Republic,,2023,GDP pP,29.2,Central Europe
Denmark,,2023,GDP pP,63.3,Northern Europe
Germany,,2023,GDP pP,49.5,Central Europe
Estonia,,2023,GDP pP,28.0,Northern Europe
Ireland,,2023,GDP pP,96.30000000000001,Western Europe
Greece,,2023,GDP pP,21.3,Southern Europe
Spain,,2023,GDP pP,31.0,Southern Europe
France,,2023,GDP pP,41.3,Western Europe
Croatia,,2023,GDP pP,19.8,South Eastern Europe
Italy,,2023,GDP pP,36.1,Southern Europe
Cyprus,,2023,GDP pP,33.8,Southern Europe
Latvia,,2023,GDP pP,20.8,Northern Europe
Lithuania,,2023,GDP pP,25.7,Northern Europe
Luxembourg,,2023,GDP pP,118.8,Western Europe
Hungary,,2023,GDP pP,20.5,Central Europe
Malta,,2023,GDP pP,37.3,Southern Europe
Netherlands,,2023,GDP pP,59.7,Western Europe
Austria,,2023,GDP pP,51.8,Central Europe
Poland,,2023,GDP pP,19.9,Central Europe
Portugal,,2023,GDP pP,25.3,Southern Europe
Romania,,2023,GDP pP,17.0,South Eastern Europe
Slovenia,,2023,GDP pP,30.2,Central Europe
Slovakia,,2023,GDP pP,22.5,Central Europe
Finland,,2023,GDP pP,49.0,Northern Europe
Sweden,,2023,GDP pP,51.0,Northern Europe
Belgium,,2023,GDP,596.3000000000002,Western Europe
Bulgaria,,2023,GDP,94.7,South Eastern Europe
Czech Republic,,2023,GDP,317.4000000000001,Central Europe
Denmark,,2023,GDP,376.4000000000001,Northern Europe
Germany,,2023,GDP,4185.6,Central Europe
Estonia,,2023,GDP,38.2,Northern Europe
Ireland,,2023,GDP,510.0,Western Europe
Greece,,2023,GDP,225.2,Southern Europe
Spain,,2023,GDP,1498.3,Southern Europe
France,,2023,GDP,2822.5,Western Europe
Croatia,,2023,GDP,78.0,South Eastern Europe
Italy,,2023,GDP,2128.0,Southern Europe
Cyprus,,2023,GDP,31.3,Southern Europe
Latvia,,2023,GDP,39.1,Northern Europe
Lithuania,,2023,GDP,73.8,Northern Europe
Luxembourg,,2023,GDP,79.30000000000001,Western Europe
Hungary,,2023,GDP,196.6,Central Europe
Malta,,2023,GDP,20.7,Southern Europe
Netherlands,,2023,GDP,1067.6,Western Europe
Austria,,2023,GDP,473.2,Central Europe
Poland,,2023,GDP,748.9000000000001,Central Europe
Portugal,,2023,GDP,267.4,Southern Europe
Romania,,2023,GDP,324.4000000000001,South Eastern Europe
Slovenia,,2023,GDP,64.0,Central Europe
Slovakia,,2023,GDP,122.9,Central Europe
Finland,,2023,GDP,273.3,Northern Europe
Sweden,,2023,GDP,540.7,Northern Europe
Belgium,,2023,FCE,307.6,Western Europe
Bulgaria,,2023,FCE,54.7,South Eastern Europe
Czech Republic,,2023,FCE,149.9,Central Europe
Denmark,,2023,FCE,174.4,Northern Europe
Germany,,2023,FCE,2205.6,Central Europe
Estonia,,2023,FCE,20.5,Northern Europe
Ireland,,2023,FCE,142.7,Western Europe
Greece,,2023,FCE,154.7,Southern Europe
Spain,,2023,FCE,830.5,Southern Europe
France,,2023,FCE,1546.8,Western Europe
Croatia,,2023,FCE,44.7,South Eastern Europe
Italy,,2023,FCE,1235.2,Southern Europe
Cyprus,,2023,FCE,18.7,Southern Europe
Latvia,,2023,FCE,23.2,Northern Europe
Lithuania,,2023,FCE,41.8,Northern Europe
Luxembourg,,2023,FCE,25.6,Western Europe
Hungary,,2023,FCE,97.4,Central Europe
Malta,,2023,FCE,9.5,Southern Europe
Netherlands,,2023,FCE,471.2,Western Europe
Austria,,2023,FCE,245.9,Central Europe
Poland,,2023,FCE,432.3,Central Europe
Portugal,,2023,FCE,165.2,Southern Europe
Romania,,2023,FCE,200.7,South Eastern Europe
Slovenia,,2023,FCE,33.3,Central Europe
Slovakia,,2023,FCE,72.3,Central Europe
Finland,,2023,FCE,141.3,Northern Europe
Sweden,,2023,FCE,242.5,Northern Europe
Belgium,,2023,salary earners,4205.2,Western Europe
Bulgaria,,2023,salary earners,2647.3,South Eastern Europe
Czech Republic,,2023,salary earners,4620.8,Central Europe
Denmark,,2023,salary earners,3025.3,Northern Europe
Germany,,2023,salary earners,42163.0,Central Europe
Estonia,,2023,salary earners,612.8000000000002,Northern Europe
Ireland,,2023,salary earners,2315.1,Western Europe
Greece,,2023,salary earners,3701.4,Southern Europe
Spain,,2023,salary earners,18288.3,Southern Europe
France,,2023,salary earners,27091.0,Western Europe
Croatia,,2023,salary earners,1490.6,South Eastern Europe
Italy,,2023,salary earners,19987.8,Southern Europe
Cyprus,,2023,salary earners,436.1,Southern Europe
Latvia,,2023,salary earners,783.2,Northern Europe
Lithuania,,2023,salary earners,1302.9,Northern Europe
Luxembourg,,2023,salary earners,482.6,Western Europe
Hungary,,2023,salary earners,4374.400000000001,Central Europe
Malta,,2023,salary earners,263.5,Southern Europe
Netherlands,,2023,salary earners,8452.0,Western Europe
Austria,,2023,salary earners,4167.5,Central Europe
Poland,,2023,salary earners,13949.0,Central Europe
Portugal,,2023,salary earners,4454.900000000001,Southern Europe
Romania,,2023,salary earners,6605.4,South Eastern Europe
Slovenia,,2023,salary earners,882.8000000000002,Central Europe
Slovakia,,2023,salary earners,2087.7,Central Europe
Finland,,2023,salary earners,2484.7,Northern Europe
Sweden,,2023,salary earners,5175.700000000001,Northern Europe
Belgium,,2022,GDP pP,48.2,Western Europe
Bulgaria,,2022,GDP pP,13.3,South Eastern Europe
Czech Republic,,2022,GDP pP,26.7,Central Europe
Denmark,,2022,GDP pP,64.7,Northern Europe
Germany,,2022,GDP pP,47.2,Central Europe
Estonia,,2022,GDP pP,27.4,Northern Europe
Ireland,,2022,GDP pP,100.2,Western Europe
Greece,,2022,GDP pP,19.6,Southern Europe
Spain,,2022,GDP pP,28.7,Southern Europe
France,,2022,GDP pP,39.0,Western Europe
Croatia,,2022,GDP pP,17.3,South Eastern Europe
Italy,,2022,GDP pP,33.8,Southern Europe
Cyprus,,2022,GDP pP,32.2,Southern Europe
Latvia,,2022,GDP pP,19.1,Northern Europe
Lithuania,,2022,GDP pP,23.8,Northern Europe
Luxembourg,,2022,GDP pP,118.3,Western Europe
Hungary,,2022,GDP pP,17.6,Central Europe
Malta,,2022,GDP pP,34.3,Southern Europe
Netherlands,,2022,GDP pP,56.1,Western Europe
Austria,,2022,GDP pP,49.5,Central Europe
Poland,,2022,GDP pP,17.5,Central Europe
Portugal,,2022,GDP pP,23.3,Southern Europe
Romania,,2022,GDP pP,14.8,South Eastern Europe
Slovenia,,2022,GDP pP,27.0,Central Europe
Slovakia,,2022,GDP pP,20.2,Central Europe
Finland,,2022,GDP pP,47.90000000000001,Northern Europe
Sweden,,2022,GDP pP,52.5,Northern Europe
Belgium,,2022,GDP,563.5,Western Europe
Bulgaria,,2022,GDP,86.10000000000001,South Eastern Europe
Czech Republic,,2022,GDP,287.0,Central Europe
Denmark,,2022,GDP,382.3,Northern Europe
Germany,,2022,GDP,3953.9,Central Europe
Estonia,,2022,GDP,36.4,Northern Europe
Ireland,,2022,GDP,520.9,Western Europe
Greece,,2022,GDP,207.9,Southern Europe
Spain,,2022,GDP,1373.6,Southern Europe
France,,2022,GDP,2655.4,Western Europe
Croatia,,2022,GDP,67.60000000000001,South Eastern Europe
Italy,,2022,GDP,1997.1,Southern Europe
Cyprus,,2022,GDP,29.4,Southern Europe
Latvia,,2022,GDP,36.1,Northern Europe
Lithuania,,2022,GDP,67.5,Northern Europe
Luxembourg,,2022,GDP,77.5,Western Europe
Hungary,,2022,GDP,169.3,Central Europe
Malta,,2022,GDP,18.2,Southern Europe
Netherlands,,2022,GDP,993.8000000000002,Western Europe
Austria,,2022,GDP,448.0,Central Europe
Poland,,2022,GDP,661.8000000000002,Central Europe
Portugal,,2022,GDP,244.0,Southern Europe
Romania,,2022,GDP,281.8,South Eastern Europe
Slovenia,,2022,GDP,56.90000000000001,Central Europe
Slovakia,,2022,GDP,110.1,Central Europe
Finland,,2022,GDP,266.1,Northern Europe
Sweden,,2022,GDP,551.9,Northern Europe
Belgium,,2022,FCE,288.5,Western Europe
Bulgaria,,2022,FCE,49.90000000000001,South Eastern Europe
Czech Republic,,2022,FCE,139.4,Central Europe
Denmark,,2022,FCE,167.4,Northern Europe
Germany,,2022,FCE,2075.1,Central Europe
Estonia,,2022,FCE,19.1,Northern Europe
Ireland,,2022,FCE,126.0,Western Europe
Greece,,2022,FCE,145.2,Southern Europe
Spain,,2022,FCE,774.5,Southern Europe
France,,2022,FCE,1433.7,Western Europe
Croatia,,2022,FCE,39.90000000000001,South Eastern Europe
Italy,,2022,FCE,1163.9,Southern Europe
Cyprus,,2022,FCE,17.0,Southern Europe
Latvia,,2022,FCE,21.5,Northern Europe
Lithuania,,2022,FCE,38.5,Northern Europe
Luxembourg,,2022,FCE,23.7,Western Europe
Hungary,,2022,FCE,84.0,Central Europe
Malta,,2022,FCE,8.0,Southern Europe
Netherlands,,2022,FCE,437.4000000000001,Western Europe
Austria,,2022,FCE,228.0,Central Europe
Poland,,2022,FCE,384.8,Central Europe
Portugal,,2022,FCE,155.2,Southern Europe
Romania,,2022,FCE,178.1,South Eastern Europe
Slovenia,,2022,FCE,31.0,Central Europe
Slovakia,,2022,FCE,67.7,Central Europe
Finland,,2022,FCE,134.7,Northern Europe
Sweden,,2022,FCE,251.9,Northern Europe
Belgium,,2022,salary earners,4175.7,Western Europe
Bulgaria,,2022,salary earners,2609.1,South Eastern Europe
